"Mês/Ano";"Ação Orçamentária";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,OURO BRANCO,"R$ 5.232,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CEARÁ-MIRIM,"R$ 204.672,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BARAÚNA,"R$ 12.429,05"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOSÉ DO CAMPESTRE,"R$ 18.750,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PASSAGEM,"R$ 37.929,92"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JARDIM DE ANGICOS,"R$ 6.250,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO MIGUEL DO GOSTOSO,"R$ 33.150,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,IPUEIRA,"R$ 19.003,84"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RIACHO DE SANTANA,"R$ 8.442,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO FERNANDO,"R$ 22.016,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CANGUARETAMA,"R$ 367.113,30"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JARDIM DO SERIDÓ,"R$ 75.528,74"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ARÊS,"R$ 21.750,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RODOLFO FERNANDES,"R$ 3.457,62"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JAÇANÃ,"R$ 21.900,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ITAÚ,"R$ 1.324,56"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,MACAU,"R$ 15.000,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TIMBAÚBA DOS BATISTAS,"R$ 1.404,67"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA DE VELHOS,"R$ 33.407,22"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JOSÉ DA PENHA,"R$ 33.648,00"
08/2015,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,NOVA CRUZ,"R$ 209.069,45"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO PAULO DO POTENGI,"R$ 8.549,80"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BARAÚNA,"R$ 272.244,58"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,MONTE DAS GAMELEIRAS,"R$ 6.250,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BOM JESUS,"R$ 28.600,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ARÊS,"R$ 155.743,20"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAJES,"R$ 24.892,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SANTA CRUZ,"R$ 66.804,00"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ESPÍRITO SANTO,"R$ 17.500,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RIACHO DA CRUZ,"R$ 33.156,38"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ESPÍRITO SANTO,"R$ 10.758,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO BENTO DO TRAIRÍ,"R$ 2.849,94"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CERRO CORÁ,"R$ 136.641,54"
08/2015,8790 - APOIO A ALFABETIZACAO E A EDUCACAO DE JOVENS E ADULTOS,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,VENHA-VER,"R$ 36.765,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PAU DOS FERROS,"R$ 103.886,50"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RIACHO DE SANTANA,"R$ 44,06"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CARAÚBAS,"R$ 39.492,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PAU DOS FERROS,"R$ 27.270,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ESPÍRITO SANTO,"R$ 66.689,04"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,POÇO BRANCO,"R$ 6.250,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ENCANTO,"R$ 5.244,95"
08/2015,8790 - APOIO A ALFABETIZACAO E A EDUCACAO DE JOVENS E ADULTOS,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MOSSORÓ,"R$ 245.100,00"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JANDUÍS,"R$ 6.250,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ACARI,"R$ 2.749,39"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TENENTE ANANIAS,"R$ 24.112,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PARAÚ,"R$ 28.746,58"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MESSIAS TARGINO,"R$ 33.718,28"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,CAIÇARA DO RIO DO VENTO,"R$ 6.250,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PUREZA,"R$ 15.382,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA DE VELHOS,"R$ 2.597,40"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO RAFAEL,"R$ 8.750,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO TOMÉ,"R$ 39.296,00"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,PEDRO AVELINO,"R$ 13.000,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CARNAUBAIS,"R$ 31.288,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO FERNANDO,"R$ 29.446,42"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MARTINS,"R$ 38.952,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TIBAU,"R$ 11.262,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SERRINHA,"R$ 94.848,64"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SERRINHA DOS PINTOS,"R$ 5.232,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ALTO DO RODRIGUES,"R$ 138.994,44"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA SALGADA,"R$ 5.821,40"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,BAÍA FORMOSA,"R$ 6.250,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PEDRA PRETA,"R$ 35.200,76"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BREJINHO,"R$ 23.756,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ENCANTO,"R$ 61.928,04"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MAXARANGUAPE,"R$ 170.838,92"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,DOUTOR SEVERIANO,"R$ 31.732,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AFONSO BEZERRA,"R$ 86.292,40"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,NÍSIA FLORESTA,"R$ 40.000,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÍTIO NOVO,"R$ 59.921,30"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,GOVERNADOR DIX-SEPT ROSADO,"R$ 8.250,58"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ALTO DO RODRIGUES,"R$ 8.750,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LUÍS GOMES,"R$ 86.041,56"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,GALINHOS,"R$ 28.631,18"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TIMBAÚBA DOS BATISTAS,"R$ 24.296,62"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ITAÚ,"R$ 50.233,76"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,PAU DOS FERROS,"R$ 18.750,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CERRO CORÁ,"R$ 13.659,81"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PENDÊNCIAS,"R$ 2.481,86"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RUY BARBOSA,"R$ 3.755,81"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,IPUEIRA,"R$ 407,71"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SANTANA DO SERIDÓ,"R$ 6.534,00"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAGOA D'ANTA,"R$ 6.250,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ESPÍRITO SANTO,"R$ 2.995,86"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,FRUTUOSO GOMES,"R$ 6.250,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PARELHAS,"R$ 47.542,00"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,NATAL,"R$ 138.750,00"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CARNAÚBA DOS DANTAS,"R$ 1.638,12"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MONTE DAS GAMELEIRAS,"R$ 13.032,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,FRUTUOSO GOMES,"R$ 33.587,84"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO GONÇALO DO AMARANTE,"R$ 21.728,05"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SENADOR GEORGINO AVELINO,"R$ 56.153,64"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO JOSÉ DO CAMPESTRE,"R$ 128.544,34"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,NOVA CRUZ,"R$ 291.411,48"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA DE PEDRAS,"R$ 97.146,36"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JOÃO CÂMARA,"R$ 11.250,00"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,NOVA CRUZ,"R$ 38.750,00"
08/2015,0E53 - AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,IPANGUAÇU,"R$ 259.250,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AÇU,"R$ 325.618,90"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CRUZETA,"R$ 62.926,40"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CORONEL EZEQUIEL,"R$ 9.086,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ÁGUA NOVA,"R$ 34.433,18"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MAJOR SALES,"R$ 2.261,87"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,MACAÍBA,"R$ 15.000,00"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAJES,"R$ 6.250,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,DOUTOR SEVERIANO,"R$ 78.318,10"
08/2015,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PEDRA PRETA,"R$ 5.318,06"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SERRINHA,"R$ 6.250,00"
08/2015,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,GOIANINHA,"R$ 92.026,00"
08/2015,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,PARAÚ,"R$ 6.250,00"
08/2015,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO JOSÉ DE MIPIBU,"R$ 404.122,62"
