"Mês/Ano";"Ação Orçamentária";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
07/2014,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SEVERIANO MELO,"R$ 96.102,66"
07/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,VENHA-VER,"R$ 16.790,00"
07/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO JOSÉ DE MIPIBU,"R$ 29.431,40"
07/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ITAJÁ,"R$ 4.880,96"
07/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,FELIPE GUERRA,"R$ 4.273,89"
07/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PEDRA PRETA,"R$ 5.758,65"
07/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SANTANA DO SERIDÓ,"R$ 1.349,99"
07/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ENCANTO,"R$ 14.950,00"
07/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,IPUEIRA,"R$ 2.786,00"
07/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JOÃO DIAS,"R$ 4.064,00"
07/2014,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MOSSORÓ,"R$ 443.960,67"
07/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SANTA MARIA,"R$ 22.746,47"
07/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,OLHO-D'ÁGUA DO BORGES,"R$ 27.050,00"
07/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA NOVA,"R$ 26.550,00"
07/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JANDAÍRA,"R$ 5.270,67"
07/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PARELHAS,"R$ 9.560,72"
07/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ITAJÁ,"R$ 82.600,00"
07/2014,8790 - APOIO A ALFABETIZACAO E A EDUCACAO DE JOVENS E ADULTOS,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TOUROS,"R$ 46.007,90"
07/2014,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,QUALIDADE NA ESCOLA,12 - Educação,Administração Pública Estadual ou do Distrito Federal,RN,NATAL,"R$ 146.886,75"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SEVERIANO MELO,"R$ 16.829,44"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,NOVA CRUZ,"R$ 20.292,01"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ITAJÁ,"R$ 3.156,72"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,GOVERNADOR DIX-SEPT ROSADO,"R$ 8.038,57"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,TENENTE ANANIAS,"R$ 2.711,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JANDUÍS,"R$ 332,39"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AÇU,"R$ 63.421,08"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOSÉ DO CAMPESTRE,"R$ 5.043,00"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PASSA E FICA,"R$ 44.497,60"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ITAÚ,"R$ 3.579,20"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,NOVA CRUZ,"R$ 18.349,81"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TRIUNFO POTIGUAR,"R$ 3.118,93"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MONTANHAS,"R$ 39.436,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ANGICOS,"R$ 80.800,00"
08/2014,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RODOLFO FERNANDES,"R$ 95.293,44"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO PEDRO,"R$ 92.350,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SERRINHA DOS PINTOS,"R$ 1.183,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JANDUÍS,"R$ 1.273,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO JOSÉ DE MIPIBU,"R$ 29.602,13"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MESSIAS TARGINO,"R$ 13.904,00"
08/2014,"212H - MANUTENCAO DE CONTRATO DE GESTAO COM ORGANIZACOES SOCIAIS (LEI N. 9.637, DE 15 DE MAIO DE 1998)",PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,12 - Educação,Entidades Sem Fins Lucrativos,RN,MACAÍBA,"R$ 29.693.901,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PENDÊNCIAS,"R$ 9.158,30"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ARÊS,"R$ 11.066,89"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,BREJINHO,"R$ 1.915,00"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA NOVA,"R$ 46.465,94"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOSÉ DO SERIDÓ,"R$ 1.156,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ANGICOS,"R$ 5.132,66"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RAFAEL FERNANDES,"R$ 1.936,37"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ANGICOS,"R$ 2.050,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BODÓ,"R$ 3.518,81"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,FRANCISCO DANTAS,"R$ 1.525,41"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOÃO DO SABUGI,"R$ 1.651,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO PAULO DO POTENGI,"R$ 97.350,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MAXARANGUAPE,"R$ 11.690,49"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,MOSSORÓ,"R$ 71.450,00"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BODÓ,"R$ 22.248,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,CARNAÚBA DOS DANTAS,"R$ 12.200,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO PEDRO,"R$ 4.985,38"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PARELHAS,"R$ 9.560,72"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AREIA BRANCA,"R$ 26.071,14"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JANUÁRIO CICCO,"R$ 30.310,60"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO BENTO DO TRAIRÍ,"R$ 3.122,02"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PAU DOS FERROS,"R$ 48.908,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,AÇU,"R$ 22.100,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JAÇANÃ,"R$ 2.104,00"
08/2014,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,IPANGUAÇU,"R$ 36.278,40"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RIO DO FOGO,"R$ 14.400,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAJES,"R$ 2.221,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SENADOR GEORGINO AVELINO,"R$ 4.223,58"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AFONSO BEZERRA,"R$ 26.164,60"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RUY BARBOSA,"R$ 3.150,35"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SENADOR ELÓI DE SOUZA,"R$ 22.028,04"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,AFONSO BEZERRA,"R$ 15.950,00"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,EQUADOR,"R$ 22.100,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,MACAÍBA,"R$ 56.650,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PEDRA PRETA,"R$ 2.948,05"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO MIGUEL,"R$ 7.699,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CAIÇARA DO NORTE,"R$ 3.414,57"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,RIO DO FOGO,"R$ 12.273,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MONTE DAS GAMELEIRAS,"R$ 2.642,42"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,IELMO MARINHO,"R$ 63.780,00"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LUCRÉCIA,"R$ 6.741,00"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO JOÃO DO SABUGI,"R$ 17.888,00"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO PAULO DO POTENGI,"R$ 24.072,86"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,VENHA-VER,"R$ 27.832,40"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO GONÇALO DO AMARANTE,"R$ 102.993,63"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SERRA DO MEL,"R$ 50.924,00"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PARNAMIRIM,"R$ 521.004,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SENADOR GEORGINO AVELINO,"R$ 45.250,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JAPI,"R$ 3.823,89"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SERRA NEGRA DO NORTE,"R$ 49.350,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,IPANGUAÇU,"R$ 9.589,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAGOA DE PEDRAS,"R$ 3.897,00"
08/2014,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BODÓ,"R$ 102.000,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,BAÍA FORMOSA,"R$ 104.200,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CRUZETA,"R$ 4.656,51"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,PORTO DO MANGUE,"R$ 1.849,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ALEXANDRIA,"R$ 1.765,00"
08/2014,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA DE PEDRAS,"R$ 101.516,88"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RIACHO DE SANTANA,"R$ 16.268,00"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BAÍA FORMOSA,"R$ 5.533,76"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MARCELINO VIEIRA,"R$ 10.453,68"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,LUCRÉCIA,"R$ 2.288,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,PENDÊNCIAS,"R$ 21.350,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JARDIM DO SERIDÓ,"R$ 32.000,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,PAU DOS FERROS,"R$ 12.650,00"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ALEXANDRIA,"R$ 33.072,00"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TIBAU,"R$ 15.940,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,PASSA E FICA,"R$ 2.086,64"
08/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MARTINS,"R$ 30.908,00"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,MAJOR SALES,"R$ 1.333,00"
08/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,VIÇOSA,"R$ 1.839,58"
08/2014,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PASSA E FICA,"R$ 101.618,31"
08/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,GOVERNADOR DIX-SEPT ROSADO,"R$ 2.360,28"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PASSAGEM,"R$ 10.680,62"
08/2014,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CAIÇARA DO RIO DO VENTO,"R$ 8.912,20"
